,coverage,month,station_code,station_type,year
775,covered,8,5757,precipitation,2005
776,covered,9,5757,precipitation,2005
777,covered,10,5757,precipitation,2005
778,covered,11,5757,precipitation,2005
779,covered,12,5757,precipitation,2005
780,covered,1,5757,precipitation,2006
781,covered,2,5757,precipitation,2006
782,covered,3,5757,precipitation,2006
783,covered,4,5757,precipitation,2006
784,covered,5,5757,precipitation,2006
785,covered,6,5757,precipitation,2006
786,covered,7,5757,precipitation,2006
787,covered,8,5757,precipitation,2006
788,covered,9,5757,precipitation,2006
789,covered,10,5757,precipitation,2006
790,covered,11,5757,precipitation,2006
791,covered,12,5757,precipitation,2006
792,covered,1,5757,precipitation,2007
793,covered,2,5757,precipitation,2007
794,covered,3,5757,precipitation,2007
795,covered,4,5757,precipitation,2007
796,covered,5,5757,precipitation,2007
797,covered,6,5757,precipitation,2007
798,covered,7,5757,precipitation,2007
799,covered,8,5757,precipitation,2007
800,covered,9,5757,precipitation,2007
801,covered,10,5757,precipitation,2007
802,covered,11,5757,precipitation,2007
803,covered,12,5757,precipitation,2007
804,covered,1,5757,precipitation,2008
805,covered,2,5757,precipitation,2008
806,covered,3,5757,precipitation,2008
807,covered,4,5757,precipitation,2008
808,covered,5,5757,precipitation,2008
809,covered,6,5757,precipitation,2008
810,covered,7,5757,precipitation,2008
811,covered,8,5757,precipitation,2008
812,covered,9,5757,precipitation,2008
813,covered,10,5757,precipitation,2008
814,covered,11,5757,precipitation,2008
815,covered,12,5757,precipitation,2008
816,covered,1,5757,precipitation,2009
817,covered,2,5757,precipitation,2009
818,covered,3,5757,precipitation,2009
819,covered,4,5757,precipitation,2009
820,covered,5,5757,precipitation,2009
821,covered,6,5757,precipitation,2009
822,covered,7,5757,precipitation,2009
823,covered,8,5757,precipitation,2009
824,covered,9,5757,precipitation,2009
825,covered,10,5757,precipitation,2009
826,covered,11,5757,precipitation,2009
827,covered,12,5757,precipitation,2009
828,covered,1,5757,precipitation,2010
829,covered,2,5757,precipitation,2010
830,covered,3,5757,precipitation,2010
831,covered,4,5757,precipitation,2010
832,covered,5,5757,precipitation,2010
833,covered,6,5757,precipitation,2010
834,covered,7,5757,precipitation,2010
835,covered,8,5757,precipitation,2010
836,covered,9,5757,precipitation,2010
837,covered,10,5757,precipitation,2010
838,covered,11,5757,precipitation,2010
839,covered,12,5757,precipitation,2010
840,covered,1,5757,precipitation,2011
841,covered,2,5757,precipitation,2011
842,covered,3,5757,precipitation,2011
843,covered,4,5757,precipitation,2011
844,covered,5,5757,precipitation,2011
845,covered,6,5757,precipitation,2011
846,covered,7,5757,precipitation,2011
847,covered,8,5757,precipitation,2011
848,covered,9,5757,precipitation,2011
849,covered,10,5757,precipitation,2011
850,covered,11,5757,precipitation,2011
851,covered,12,5757,precipitation,2011
852,covered,1,5757,precipitation,2012
853,covered,2,5757,precipitation,2012
854,covered,3,5757,precipitation,2012
855,covered,4,5757,precipitation,2012
856,covered,5,5757,precipitation,2012
857,covered,6,5757,precipitation,2012
858,covered,7,5757,precipitation,2012
859,covered,8,5757,precipitation,2012
860,covered,9,5757,precipitation,2012
861,covered,10,5757,precipitation,2012
862,covered,11,5757,precipitation,2012
863,covered,12,5757,precipitation,2012
864,covered,1,5757,precipitation,2013
865,covered,2,5757,precipitation,2013
866,covered,3,5757,precipitation,2013
867,covered,4,5757,precipitation,2013
868,covered,5,5757,precipitation,2013
869,covered,6,5757,precipitation,2013
870,covered,7,5757,precipitation,2013
871,covered,8,5757,precipitation,2013
872,covered,9,5757,precipitation,2013
873,covered,10,5757,precipitation,2013
874,covered,11,5757,precipitation,2013
875,covered,12,5757,precipitation,2013
876,covered,1,5757,precipitation,2014
877,covered,2,5757,precipitation,2014
878,covered,3,5757,precipitation,2014
879,covered,4,5757,precipitation,2014
880,covered,5,5757,precipitation,2014
881,covered,6,5757,precipitation,2014
882,covered,7,5757,precipitation,2014
883,covered,8,5757,precipitation,2014
884,covered,9,5757,precipitation,2014
885,covered,10,5757,precipitation,2014
886,covered,11,5757,precipitation,2014
887,covered,12,5757,precipitation,2014
888,covered,1,5757,precipitation,2015
889,covered,2,5757,precipitation,2015
890,covered,3,5757,precipitation,2015
891,covered,4,5757,precipitation,2015
892,covered,5,5757,precipitation,2015
893,covered,6,5757,precipitation,2015
894,covered,7,5757,precipitation,2015
895,covered,8,5757,precipitation,2015
896,covered,9,5757,precipitation,2015
897,covered,10,5757,precipitation,2015
898,covered,11,5757,precipitation,2015
899,covered,12,5757,precipitation,2015
900,covered,1,5757,precipitation,2016
901,covered,2,5757,precipitation,2016
902,covered,3,5757,precipitation,2016
903,covered,4,5757,precipitation,2016
904,covered,5,5757,precipitation,2016
905,covered,6,5757,precipitation,2016
906,covered,7,5757,precipitation,2016
907,covered,8,5757,precipitation,2016
908,covered,9,5757,precipitation,2016
909,covered,10,5757,precipitation,2016
910,covered,11,5757,precipitation,2016
911,covered,12,5757,precipitation,2016
912,covered,1,5757,precipitation,2017
913,covered,2,5757,precipitation,2017
914,covered,3,5757,precipitation,2017
915,covered,4,5757,precipitation,2017
916,covered,5,5757,precipitation,2017
917,covered,6,5757,precipitation,2017
918,covered,7,5757,precipitation,2017
919,covered,8,5757,precipitation,2017
920,covered,9,5757,precipitation,2017
921,covered,10,5757,precipitation,2017
922,covered,11,5757,precipitation,2017
923,covered,12,5757,precipitation,2017
924,covered,1,5757,precipitation,2018
925,covered,2,5757,precipitation,2018
926,covered,3,5757,precipitation,2018
927,covered,4,5757,precipitation,2018
928,covered,5,5757,precipitation,2018
929,covered,6,5757,precipitation,2018
930,covered,7,5757,precipitation,2018
931,covered,8,5757,precipitation,2018
932,covered,9,5757,precipitation,2018
933,covered,10,5757,precipitation,2018
934,covered,11,5757,precipitation,2018
935,covered,12,5757,precipitation,2018
936,covered,1,5757,precipitation,2019
937,covered,2,5757,precipitation,2019
938,covered,3,5757,precipitation,2019
939,covered,4,5757,precipitation,2019
940,covered,5,5757,precipitation,2019
941,covered,6,5757,precipitation,2019
942,covered,1,6048,precipitation,2002
943,covered,2,6048,precipitation,2002
944,covered,3,6048,precipitation,2002
945,covered,4,6048,precipitation,2002
946,covered,5,6048,precipitation,2002
947,covered,6,6048,precipitation,2002
948,covered,7,6048,precipitation,2002
949,covered,8,6048,precipitation,2002
950,covered,9,6048,precipitation,2002
951,covered,10,6048,precipitation,2002
952,covered,11,6048,precipitation,2002
953,covered,12,6048,precipitation,2002
954,covered,1,6048,precipitation,2003
955,covered,2,6048,precipitation,2003
956,covered,3,6048,precipitation,2003
957,covered,4,6048,precipitation,2003
958,covered,5,6048,precipitation,2003
959,covered,6,6048,precipitation,2003
960,covered,7,6048,precipitation,2003
961,covered,8,6048,precipitation,2003
962,covered,9,6048,precipitation,2003
963,covered,10,6048,precipitation,2003
964,covered,11,6048,precipitation,2003
965,covered,12,6048,precipitation,2003
966,covered,1,6048,precipitation,2004
967,covered,2,6048,precipitation,2004
968,covered,3,6048,precipitation,2004
969,covered,4,6048,precipitation,2004
970,covered,5,6048,precipitation,2004
971,covered,6,6048,precipitation,2004
972,covered,7,6048,precipitation,2004
973,covered,8,6048,precipitation,2004
974,covered,9,6048,precipitation,2004
975,covered,10,6048,precipitation,2004
976,covered,11,6048,precipitation,2004
977,covered,12,6048,precipitation,2004
978,covered,1,6048,precipitation,2005
979,covered,2,6048,precipitation,2005
980,covered,3,6048,precipitation,2005
981,covered,4,6048,precipitation,2005
982,covered,5,6048,precipitation,2005
983,covered,6,6048,precipitation,2005
984,covered,7,6048,precipitation,2005
985,covered,8,6048,precipitation,2005
986,covered,9,6048,precipitation,2005
987,covered,10,6048,precipitation,2005
988,covered,11,6048,precipitation,2005
989,covered,12,6048,precipitation,2005
990,covered,1,6048,precipitation,2006
991,covered,2,6048,precipitation,2006
992,covered,3,6048,precipitation,2006
993,covered,4,6048,precipitation,2006
994,covered,5,6048,precipitation,2006
995,covered,6,6048,precipitation,2006
996,covered,7,6048,precipitation,2006
997,covered,8,6048,precipitation,2006
998,covered,9,6048,precipitation,2006
999,covered,10,6048,precipitation,2006
1000,covered,11,6048,precipitation,2006
1001,covered,12,6048,precipitation,2006
1002,covered,1,6048,precipitation,2007
1003,covered,2,6048,precipitation,2007
1004,covered,3,6048,precipitation,2007
1005,covered,4,6048,precipitation,2007
1006,covered,5,6048,precipitation,2007
1007,covered,6,6048,precipitation,2007
1008,covered,7,6048,precipitation,2007
1009,covered,8,6048,precipitation,2007
1010,covered,9,6048,precipitation,2007
1011,covered,10,6048,precipitation,2007
1012,covered,11,6048,precipitation,2007
1013,covered,12,6048,precipitation,2007
1014,covered,1,6048,precipitation,2008
1015,covered,2,6048,precipitation,2008
1016,covered,3,6048,precipitation,2008
1017,covered,4,6048,precipitation,2008
1018,covered,5,6048,precipitation,2008
1019,covered,6,6048,precipitation,2008
1020,covered,7,6048,precipitation,2008
1021,covered,8,6048,precipitation,2008
1022,covered,9,6048,precipitation,2008
1023,covered,10,6048,precipitation,2008
1024,covered,11,6048,precipitation,2008
1025,covered,12,6048,precipitation,2008
1026,covered,1,6048,precipitation,2009
1027,covered,2,6048,precipitation,2009
1028,covered,3,6048,precipitation,2009
1029,covered,4,6048,precipitation,2009
1030,covered,5,6048,precipitation,2009
1031,covered,6,6048,precipitation,2009
1032,covered,7,6048,precipitation,2009
1033,covered,8,6048,precipitation,2009
1034,covered,9,6048,precipitation,2009
1035,covered,10,6048,precipitation,2009
1036,covered,11,6048,precipitation,2009
1037,covered,12,6048,precipitation,2009
1038,covered,1,6048,precipitation,2010
1039,covered,2,6048,precipitation,2010
1040,covered,3,6048,precipitation,2010
1041,covered,4,6048,precipitation,2010
1042,covered,5,6048,precipitation,2010
1043,covered,6,6048,precipitation,2010
1044,covered,7,6048,precipitation,2010
1045,covered,8,6048,precipitation,2010
1046,covered,9,6048,precipitation,2010
1047,covered,10,6048,precipitation,2010
1048,covered,11,6048,precipitation,2010
1049,covered,12,6048,precipitation,2010
1050,covered,1,6048,precipitation,2011
1051,covered,2,6048,precipitation,2011
1052,covered,3,6048,precipitation,2011
1053,covered,4,6048,precipitation,2011
1054,covered,5,6048,precipitation,2011
1055,covered,6,6048,precipitation,2011
1056,covered,7,6048,precipitation,2011
1057,covered,8,6048,precipitation,2011
1058,covered,9,6048,precipitation,2011
1059,covered,10,6048,precipitation,2011
1060,covered,11,6048,precipitation,2011
1061,covered,12,6048,precipitation,2011
1062,covered,1,6048,precipitation,2012
1063,covered,2,6048,precipitation,2012
1064,covered,3,6048,precipitation,2012
1065,covered,4,6048,precipitation,2012
1066,covered,5,6048,precipitation,2012
1067,covered,6,6048,precipitation,2012
1068,covered,7,6048,precipitation,2012
1069,covered,8,6048,precipitation,2012
1070,covered,9,6048,precipitation,2012
1071,covered,10,6048,precipitation,2012
1072,covered,11,6048,precipitation,2012
1073,covered,12,6048,precipitation,2012
1074,covered,1,6048,precipitation,2013
1075,covered,2,6048,precipitation,2013
1076,covered,3,6048,precipitation,2013
1077,covered,4,6048,precipitation,2013
1078,covered,5,6048,precipitation,2013
1079,covered,6,6048,precipitation,2013
1080,covered,7,6048,precipitation,2013
1081,covered,8,6048,precipitation,2013
1082,covered,9,6048,precipitation,2013
1083,covered,10,6048,precipitation,2013
1084,covered,11,6048,precipitation,2013
1085,covered,12,6048,precipitation,2013
1086,covered,1,6048,precipitation,2014
1087,covered,2,6048,precipitation,2014
1088,covered,3,6048,precipitation,2014
1089,covered,4,6048,precipitation,2014
1090,covered,5,6048,precipitation,2014
1091,covered,6,6048,precipitation,2014
1092,covered,7,6048,precipitation,2014
1093,covered,8,6048,precipitation,2014
1094,covered,9,6048,precipitation,2014
1095,covered,10,6048,precipitation,2014
1096,covered,11,6048,precipitation,2014
1097,covered,12,6048,precipitation,2014
1098,covered,1,6048,precipitation,2015
1099,covered,2,6048,precipitation,2015
1100,covered,3,6048,precipitation,2015
1101,covered,4,6048,precipitation,2015
1102,covered,5,6048,precipitation,2015
1103,covered,6,6048,precipitation,2015
1104,covered,7,6048,precipitation,2015
1105,covered,8,6048,precipitation,2015
1106,covered,9,6048,precipitation,2015
1107,covered,10,6048,precipitation,2015
1108,covered,11,6048,precipitation,2015
1109,covered,12,6048,precipitation,2015
1110,covered,1,6048,precipitation,2016
1111,covered,2,6048,precipitation,2016
1112,covered,3,6048,precipitation,2016
1113,covered,4,6048,precipitation,2016
1114,covered,5,6048,precipitation,2016
1115,covered,6,6048,precipitation,2016
1116,covered,7,6048,precipitation,2016
1117,covered,8,6048,precipitation,2016
1118,covered,9,6048,precipitation,2016
1119,covered,10,6048,precipitation,2016
1120,covered,11,6048,precipitation,2016
1121,covered,12,6048,precipitation,2016
1122,covered,1,6048,precipitation,2017
1123,covered,2,6048,precipitation,2017
1124,covered,3,6048,precipitation,2017
1125,covered,4,6048,precipitation,2017
1126,covered,5,6048,precipitation,2017
1127,covered,6,6048,precipitation,2017
1128,covered,7,6048,precipitation,2017
1129,covered,8,6048,precipitation,2017
1130,covered,9,6048,precipitation,2017
1131,covered,10,6048,precipitation,2017
1132,covered,11,6048,precipitation,2017
1133,covered,12,6048,precipitation,2017
1134,covered,1,6048,precipitation,2018
1135,covered,2,6048,precipitation,2018
1136,covered,3,6048,precipitation,2018
1137,covered,4,6048,precipitation,2018
1138,covered,5,6048,precipitation,2018
1139,covered,6,6048,precipitation,2018
1140,covered,7,6048,precipitation,2018
1141,covered,8,6048,precipitation,2018
1142,covered,9,6048,precipitation,2018
1143,covered,10,6048,precipitation,2018
1144,covered,11,6048,precipitation,2018
1145,covered,12,6048,precipitation,2018
1146,covered,1,6048,precipitation,2019
1147,covered,2,6048,precipitation,2019
1148,covered,3,6048,precipitation,2019
1149,covered,4,6048,precipitation,2019
1150,covered,5,6048,precipitation,2019
1151,covered,6,6048,precipitation,2019
1152,covered,1,6128,precipitation,2002
1153,covered,2,6128,precipitation,2002
1154,covered,3,6128,precipitation,2002
1155,covered,4,6128,precipitation,2002
1156,covered,5,6128,precipitation,2002
1157,covered,6,6128,precipitation,2002
1158,covered,7,6128,precipitation,2002
1159,covered,8,6128,precipitation,2002
1160,covered,9,6128,precipitation,2002
1161,covered,10,6128,precipitation,2002
1162,covered,11,6128,precipitation,2002
1163,covered,12,6128,precipitation,2002
1164,covered,1,6128,precipitation,2003
1165,covered,2,6128,precipitation,2003
1166,covered,3,6128,precipitation,2003
1167,covered,4,6128,precipitation,2003
1168,covered,5,6128,precipitation,2003
1169,covered,6,6128,precipitation,2003
1170,covered,7,6128,precipitation,2003
1171,covered,8,6128,precipitation,2003
1172,covered,9,6128,precipitation,2003
1173,covered,10,6128,precipitation,2003
